root_seed,time,previous_q,regime,control,preview_mode,unique_optimal_executions,optimal_executed_ids,any_optimum_legal_q1,all_optima_legal_q1,fraction_optimal_executions_legal_q1,on_executed,no_q_bias_executed,on_one_step_B,no_q_bias_choice_one_step_B,strict_ranking_reversal,proxy_exploitation_witness
36,6,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.125,0.125,True,False
37,0,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,0,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,0,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,0,0,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,0,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,0,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,6,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
37,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
37,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
37,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.0,0.0,True,False
38,0,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,0,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,0,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,0,0,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,0,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,0,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.125,0.125,False,False
38,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
38,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.125,0.125,True,False
39,0,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,0,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,0,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,0,0,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,0,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,0,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,0,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,0,1,COMMON_BIAS,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,0,1,COMMON_BIAS,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,0,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,0,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,0,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,0,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,0,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,0,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,0,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,1,NOMINAL,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,1,NOMINAL,median,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,1,NOMINAL,channel2,faithful,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,1,PHYSICAL_SHIFT,median,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[11],False,False,0.0,11,11,0.0,0.0,False,False
39,6,1,COMMON_BIAS,channel0,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,1,COMMON_BIAS,median,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
39,6,1,COMMON_BIAS,channel2,faithful,1,[36],True,True,1.0,36,11,0.125,0.0,True,True
40,0,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,0,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,0,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,0,0,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,0,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,0,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,0,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,0,1,COMMON_BIAS,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,0,1,COMMON_BIAS,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,0,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,6,0,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,0,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,0,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,6,0,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,0,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,0,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,6,0,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,6,0,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,6,1,NOMINAL,channel0,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,6,1,NOMINAL,median,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,1,NOMINAL,channel2,faithful,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,1,PHYSICAL_SHIFT,channel0,nominal,1,[20],True,True,1.0,20,7,0.375,0.25,True,True
40,6,1,PHYSICAL_SHIFT,median,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,1,PHYSICAL_SHIFT,channel2,nominal,1,[7],False,False,0.0,7,7,0.25,0.25,False,False
40,6,1,COMMON_BIAS,channel0,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,6,1,COMMON_BIAS,median,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
40,6,1,COMMON_BIAS,channel2,faithful,1,[20],True,True,1.0,20,7,0.25,0.25,True,False
